username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,
,2016-07-02 13:21,0,0,Was ist das nur für 1 Stimme?! #tddl16 #zwicky,,,#tddl16 #zwicky,7.49201315692212E+017,https://twitter.com/thedailyfrown/status/749201315692212224,,,,
,2016-07-02 13:21,0,0,Bei Jury besorgt mich die Abnahme der Lesefähigkeit. Das ist auch durch Extemporieren nicht zu entschuldigen #tddl16,,,#tddl16,7.49201304761827E+017,https://twitter.com/Fritz/status/749201304761827328,,,,
,2016-07-02 13:21,0,3,Tschaklin die Mörderpuppe #tddl16,,,#tddl16,7.49201284222349E+017,https://twitter.com/standseilbahn/status/749201284222349312,,,,
,2016-07-02 13:21,0,0,#Zwicky 2016: Schacklin statt Schinett und Minze statt Quitte. #tddl07 vs. #tddl16,,,#Zwicky #tddl07 #tddl16,7.49201274546057E+017,https://twitter.com/Lotta_K/status/749201274546057216,,,,
,2016-07-02 13:21,0,0,"Ich hatte erst Chaplin verstanden, aber jetzt ist mein Ohr drin im Schwyzerdütsch. #tddl16 https:// twitter.com/frautravnicek/ status/749200552412708864 …",,,#tddl16,7.49201248503656E+017,https://twitter.com/KaroRutkowsky/status/749201248503656448,,,,
,2016-07-02 13:20,0,0,#tddl16 Aus Gründen.,,,#tddl16,7.49201197903536E+017,https://twitter.com/frautravnicek/status/749201197903536128,,,,
,2016-07-02 13:20,0,0,Schweizer sind 1fach lustig #tddl16,,,#tddl16,7.49201190349578E+017,https://twitter.com/TheGurkenkaiser/status/749201190349578240,,,,
,2016-07-02 13:20,0,1,Schakklin #tddl16,,,#tddl16,7.49201170967716E+017,https://twitter.com/DasRehGisela/status/749201170967715840,,,,
,2016-07-02 13:20,0,2,Ob der Erzähler über den Krebs gesiegt hat? Hat er dazu schon was im Text gesagt? #tddl16 #Zwicky,,,#tddl16 #Zwicky,7.49201159253099E+017,https://twitter.com/literaturcafe/status/749201159253098496,,,,
,2016-07-02 13:20,0,1,Warum twittert eigentlich @aruetzel nix zum Bachmannpreis? #tddl16,,@aruetzel,#tddl16,7.49201140722569E+017,https://twitter.com/MCwurme/status/749201140722569216,,,,
,2016-07-02 13:20,0,0,Neue Erkenntnis dieses Jahr: Krebs gehabt haben kann so sehr nerven wie mit Krebs dahinsiechen. #tddl16,,,#tddl16,7.49201081406751E+017,https://twitter.com/learningtoflyDE/status/749201081406750720,,,,
,2016-07-02 13:20,0,0,@DorisBrockmann Ich auch. (Gibt es nicht eine Fürsorgepflicht der Juroren?),,@DorisBrockmann,,7.49201046174663E+017,https://twitter.com/GregorKeuschnig/status/749201046174662656,,,,
,2016-07-02 13:20,0,2,Worte wie Gebirgsschluchten #tddl16 #zwicky,,,#tddl16 #zwicky,7.49201025953915E+017,https://twitter.com/thedailyfrown/status/749201025953914880,,,,
,2016-07-02 13:20,0,2,dergestalt und vorderhand #tddl16 #Zwicky,,,#tddl16 #Zwicky,7.49200985093005E+017,https://twitter.com/literaturcafe/status/749200985093005312,,,,
,2016-07-02 13:20,0,0,"""Beschwipst","ungemein"" - #Zwicky und Schakkeline machen es nicht leicht. #tddl16",,,#Zwicky #tddl16,7.49200953409151E+017,https://twitter.com/miriam_vollmer/status/749200953409150976,,,
,2016-07-02 13:19,0,1,(Achtung: Positive Diskriminierung oder so. #tddl16 ),,,#tddl16,7.49200936606859E+017,https://twitter.com/frautravnicek/status/749200936606859264,,,,
,2016-07-02 13:19,0,1,Vom Warten vom Weißwein beschwipst sein. #tddl16,,,#tddl16,7.49200935423992E+017,https://twitter.com/MadamGaehn/status/749200935423991809,,,,
,2016-07-02 13:19,0,4,jacqueline erinnert mich an das pferd von winnetouch in schuh des manitu. und an kafka!!!! #tddl16,,,#tddl16,7.49200891308339E+017,https://twitter.com/quadererer/status/749200891308339200,,,,
,2016-07-02 13:19,0,0,krebs. das k-wort alternder männer. #tddl16 #zwicky,,,#tddl16 #zwicky,7.49200863806251E+017,https://twitter.com/kath_rin/status/749200863806251009,,,,
,2016-07-02 13:19,2,0,"Dieter Zwicky ist zum zweiten Mal beim Bewerb! Jetzt liest er ""Los Alamos ist winzig"". Zum Mitlesen: http:// bachmannpreis.orf.at/stories/277343 4/ … #tddl16",,,#tddl16,7.49200827009659E+017,https://twitter.com/tddlit/status/749200827009658880,,,,
,2016-07-02 13:19,0,0,Ich liebe den Schweizer Vorleserhythmus. #tddl16,,,#tddl16,7.49200810735731E+017,https://twitter.com/frautravnicek/status/749200810735730688,,,,
,2016-07-02 13:19,0,0,Ich höre Jacqueline und denke sofort an Kreisky. #tddl16,,,#tddl16,7.49200791597093E+017,https://twitter.com/Herr_Martinsen/status/749200791597092864,,,,
,2016-07-02 13:18,0,0,"Sagt man ""ich nieste"" oder ""ich noss""? #tddl16",,,#tddl16,7.49200661364048E+017,https://twitter.com/thammandreas/status/749200661364047872,,,,
,2016-07-02 13:18,0,0,Schön mit Sakko. #Zwicky #tddl16,,,#Zwicky #tddl16,7.4920063806462E+017,https://twitter.com/DorisBrockmann/status/749200638064619520,,,,
,2016-07-02 13:18,0,0,Erster Gedanke: Beschreibungsprosa. #tddl16,,,#tddl16,7.49200626505093E+017,https://twitter.com/_mnjl/status/749200626505093120,,,,
,2016-07-02 13:18,1,6,Wir rufen alle einmal gemeinsam laut nach Schaklin. #tddl16,,,#tddl16,7.49200552412709E+017,https://twitter.com/frautravnicek/status/749200552412708864,,,,
,2016-07-02 13:18,0,3,Vorsicht Knack- und Verschlusslaute! #tddl16 #zwicky,,,#tddl16 #zwicky,7.49200517042233E+017,https://twitter.com/thedailyfrown/status/749200517042233344,,,,
,2016-07-02 13:18,0,1,Vielleicht hier http:// bachmannpreis.orf.at/stories/ondema nd/ … . Was anderes habe ich nicht gefunden @tddl16 @3sat,,@tddl16 @3sat,,7.4920048978758E+017,https://twitter.com/GregorKeuschnig/status/749200489787580417,,,,
,2016-07-02 13:18,0,3,Tschacklihin! #tddl16,,,#tddl16,7.49200459357979E+017,https://twitter.com/Desaversum/status/749200459357978624,,,,
,2016-07-02 13:17,0,2,Schacklien #Zwicky #tddl16,,,#Zwicky #tddl16,7.49200395558421E+017,https://twitter.com/literaturcafe/status/749200395558420480,,,,
,2016-07-02 13:17,0,1,"Wenn ich mir den Bachmannpreis so ansehe, weiß ich wieder, warum ich mein Germanistikstudium so gehasst habe #tddl16",,,#tddl16,7.4920037415485E+017,https://twitter.com/verswabot/status/749200374154850304,,,,
,2016-07-02 13:17,3,6,"#tddl16 @schreibszeneFFM samstag zwei, Er-ich. Echt? http://www. fixpoetry.com/feuilleton/exp ress/schreibszene-ffm/bachmann%202016 … pic.twitter.com/PqRI6HSdk1",,@schreibszeneFFM,#tddl16,7.49200342118699E+017,https://twitter.com/Fixpoetry/status/749200342118699008,,,,
,2016-07-02 13:17,0,3,"Ich konzipiere das Video-Portrait für die Frau, wenn sie noch mal antreten würde. Keine große Begeisterung ihrer Seite. Egal. #tddl16",,,#tddl16,7.4920033749667E+017,https://twitter.com/Wolfseule/status/749200337496670209,,,,
,2016-07-02 13:17,0,1,Sieht aus wie ein Catwalk der Leseraum. #tddl16,,,#tddl16,7.49200313496834E+017,https://twitter.com/MadamGaehn/status/749200313496834049,,,,
,2016-07-02 13:17,0,0,wieso muss das so behäbig und wanzig sein. und wieso sollte sich ein schweizer erklären müssen. lächelnd. WO IST MICHAEL FEHR #tddl16,,,#tddl16,7.49200298141508E+017,https://twitter.com/kath_rin/status/749200298141507584,,,,
,2016-07-02 13:17,0,1,"@ooovector : ""Ich mag ihn."" (Wirft seinen Kopf irr hin und her) #tddl16",,@ooovector,#tddl16,7.49200277840986E+017,https://twitter.com/ClaraEhrenwerth/status/749200277840986112,,,,
,2016-07-02 13:17,0,0,"#Zwicky , alter Wiedergänger! Hau rein! #tddl16",,,#Zwicky #tddl16,7.49200276704354E+017,https://twitter.com/Lotta_K/status/749200276704354304,,,,
,2016-07-02 13:17,0,0,"Der Schweizer trollt uns, oder? #tddl16",,,#tddl16,7.49200274913432E+017,https://twitter.com/clarityandchaos/status/749200274913431552,,,,
,2016-07-02 13:17,0,0,Und jetzt nochmal 1 schlimmes Autorenvideo! #zwicky #tddl16,,,#zwicky #tddl16,7.49200270077362E+017,https://twitter.com/Poesierausch/status/749200270077362177,,,,
,2016-07-02 13:17,1,1,"Zwicky & der Wortsalat. Ein Autorenvideo, das den Vogel abschießt. Ganz global. Bei allem. Es ist rundum grauenvoll. #tddl16 #schreibszene",,,#tddl16 #schreibszene,7.49200265526518E+017,https://twitter.com/frl_zeh/status/749200265526517760,,,,
,2016-07-02 13:17,0,0,#Zwicky Video kann nur satirisch gemeint sein. Hopp Schwyz! #tddl16,,,#Zwicky #tddl16,7.49200254025818E+017,https://twitter.com/GregorKeuschnig/status/749200254025818112,,,,
,2016-07-02 13:17,1,5,"Astrid Sozio sagt: ""Ich bin froh, dass es vorbei ist!"" #tddl16 pic.twitter.com/7afJZCBxEv",,,#tddl16,7.49200223495418E+017,https://twitter.com/tddlit/status/749200223495417856,,,,
,2016-07-02 13:17,0,0,In Bamberg sagt man zur Schwarzwurzel übrigens Stazinäri. FYI. #tddl16,,,#tddl16,7.49200219905069E+017,https://twitter.com/thammandreas/status/749200219905069056,,,,
,2016-07-02 13:17,0,0,: Hast Du da einen Link zum Lifestream?,,,,7.49200204910436E+017,https://twitter.com/noemata/status/749200204910436352,,,,
,2016-07-02 13:16,0,2,Ich mag diese Videos der Autoren nicht! #tddl16,,,#tddl16,7.49200188351349E+017,https://twitter.com/napsschraline/status/749200188351348736,,,,
,2016-07-02 13:16,0,2,Meine Katze hat den Soziotext komplett verschlafen #glueckgehabt #tddl16 pic.twitter.com/9YtmZHjTFg,,,#glueckgehabt #tddl16,7.49200178670932E+017,https://twitter.com/Songs_n_Socks/status/749200178670931972,,,,
,2016-07-02 13:16,0,0,"#tddl16 Der Wille war da, nur das Internet nicht #netzausfall #ragnarök2016 - also doch wieder: selber lesen http:// bachmannpreis.orf.at/tags/texte2016/",,,#tddl16 #netzausfall #ragnar,7.49200175755825E+017,https://twitter.com/litterazette/status/749200175755825152,,,,
,2016-07-02 13:16,0,2,Jetzt muss #dieterzwicky #juristeiners Ruf retten. #tddl16,,,#dieterzwicky #juristeiners #tddl16,7.49200034730807E+017,https://twitter.com/sammelmappe/status/749200034730807296,,,,
,2016-07-02 13:16,0,1,Er schreibt Worte in seine Texte hinein. #tddl16,,,#tddl16,7.49200006985486E+017,https://twitter.com/MadamGaehn/status/749200006985486336,,,,
,2016-07-02 13:16,0,0,"#tddl16 #zwicky spricht so, wie sein name klingt.",,,#tddl16 #zwicky,7.49199954841858E+017,https://twitter.com/MissLightstone/status/749199954841858048,,,,
,2016-07-02 13:16,0,1,OH YES #tddl16 https:// twitter.com/thedailyfrown/ status/749196323392454656 …,,,#tddl16,7.49199950899188E+017,https://twitter.com/awriterintherye/status/749199950899187712,,,,
,2016-07-02 13:15,0,1,@ankowitsch als eine Mischung aus Sozialarbeiter und König Midas der Literatur. Alles wird aufgehübscht bis zur Unkenntlichkeit. #tddl16,,@ankowitsch,#tddl16,7.4919993144184E+017,https://twitter.com/GregorKeuschnig/status/749199931441840128,,,,
,2016-07-02 13:15,0,0,Viele Bäume! eine Straße! Das ist ei-ne Schallee!!! #tddl16 #achnefalsch #zwicky,,,#tddl16 #achnefalsch #zwicky,7.49199925603398E+017,https://twitter.com/thedailyfrown/status/749199925603397632,,,,
,2016-07-02 13:15,0,4,Nach diesem Autorenvideo hab ich Angst. #tddl16,,,#tddl16,7.49199917982384E+017,https://twitter.com/fraudiener/status/749199917982384128,,,,
,2016-07-02 13:15,0,4,alpen???? in chile???? lügenzwicky!!!!! #tddl16,,,#tddl16,7.49199916145242E+017,https://twitter.com/quadererer/status/749199916145242112,,,,
,2016-07-02 13:15,0,2,Vermisse ja Flitzer. #tddl16,,,#tddl16,7.49199892401324E+017,https://twitter.com/Kill_Til/status/749199892401324032,,,,
,2016-07-02 13:15,0,1,Scholle oder Chalet? #tddl16,,,#tddl16,7.49199875108209E+017,https://twitter.com/clemensetz/status/749199875108208640,,,,
,2016-07-02 13:15,0,2,. @georgholzer Du könntest der erste werden! #tddl16,,@georgholzer,#tddl16,7.49199849548112E+017,https://twitter.com/literaturcafe/status/749199849548111872,,,,
,2016-07-02 13:15,0,1,"Ich sag's mit Kafka, Juri: Gib's auf. #tddl16",,,#tddl16,7.49199809391755E+017,https://twitter.com/ClaraEhrenwerth/status/749199809391755264,,,,
,2016-07-02 13:15,0,1,"Wie man in dieser Richtung was Gutes macht, zeigt zB Eastwood in ""Grand Torino"". #tddl16",,,#tddl16,7.49199754014388E+017,https://twitter.com/slowtiger/status/749199754014388224,,,,
,2016-07-02 13:15,0,1,"Ohhh, jetzt wird es anstrengendli, oder? #tddl16",,,#tddl16,7.49199753230033E+017,https://twitter.com/SubKid/status/749199753230032896,,,,
,2016-07-02 13:15,0,1,Jetzt kann es ja wirklich nur wieder besser werden #tddl16,,,#tddl16,7.49199695675789E+017,https://twitter.com/standseilbahn/status/749199695675789312,,,,
,2016-07-02 13:14,0,1,Schallee! #tddl16,,,#tddl16,7.4919962042581E+017,https://twitter.com/frautravnicek/status/749199620425809920,,,,
,2016-07-02 13:14,0,0,"Und jetzt der letzte Autor 2016: Dieter Zwicky aus der Schweiz. Wurde vorher hier verzweifelt gesucht, ist jetzt aber da. #tddl16",,,#tddl16,7.49199586334544E+017,https://twitter.com/literaturcafe/status/749199586334543873,,,,
,2016-07-02 13:14,0,1,1 große Ernsthaftigkeit macht sich breit #tddl16 #fastgeschafft,,,#tddl16 #fastgeschafft,7.49199549722399E+017,https://twitter.com/thedailyfrown/status/749199549722398720,,,,
,2016-07-02 13:14,0,0,Herr Steiner ihre Auswahl finde ich schlicht flach. Astrid Sozio #tddl16,,,#tddl16,7.49199540830474E+017,https://twitter.com/odradet/status/749199540830474240,,,,
,2016-07-02 13:14,3,13,Gab’s eigentlich schon mal einen #Flitzer beim Bachmannpreis? #tddl16,,,#Flitzer #tddl16,7.49199536858563E+017,https://twitter.com/georgholzer/status/749199536858562560,,,,
,2016-07-02 13:14,0,1,Lächelnde Menschen laufen gürtelfummelnd durchs Bild. Gut von Timing her. #tddl16,,,#tddl16,7.49199533683405E+017,https://twitter.com/thammandreas/status/749199533683404800,,,,
,2016-07-02 13:14,0,3,"am liebsten mag ich die jury, wenn sie ratlos ist. dann schauen die alle so süß!!! *knuddel* #tddl16",,,#tddl16,7.49199470399807E+017,https://twitter.com/quadererer/status/749199470399807488,,,,
,2016-07-02 13:13,0,5,"Die Jury war alles andere als ratlos, nur höflich. @ankowitsch #tddl16 #AstridSozio",,@ankowitsch,#tddl16 #AstridSozio,7.49199412711289E+017,https://twitter.com/HansHuett/status/749199412711288832,,,,
,2016-07-02 13:13,0,0,"""Das wollte ich euch mitbringen."" Ey Alder. #steiner #tddl16",,,#steiner #tddl16,7.49199271619166E+017,https://twitter.com/Songs_n_Socks/status/749199271619166208,,,,
,2016-07-02 13:13,0,5,"Der Rassist ist wie der Mörder eine Lieblingsfigur, Autor braucht keine Haltung mehr, das Böse ist klar und nix muß erklärt werden. #tddl16",,,#tddl16,7.49199193823207E+017,https://twitter.com/slowtiger/status/749199193823207424,,,,
,2016-07-02 13:12,2,1,"Otoo den Text von Sozio lesen lassen, Sozio den Text von Otoo lesen lassen. Schauen, was passiert. Just a thought. #tddl16 #schreibszene",,,#tddl16 #schreibszene,7.49199167004737E+017,https://twitter.com/frl_zeh/status/749199167004737536,,,,
,2016-07-02 13:12,0,0,Sado-Maso. Wie wahr. #Steiner #Sozio #tddl16,,,#Steiner #Sozio #tddl16,7.49199160105132E+017,https://twitter.com/Hella_Kopf/status/749199160105132032,,,,
,2016-07-02 13:12,0,0,"Juri Steiner sitzt in der JurY, heißt aber JurI ;-)",,,,7.49199096297185E+017,https://twitter.com/stollewerk/status/749199096297185280,,,,
,2016-07-02 13:11,3,19,Ich hab ausgeschaltet #tddl16 #sozio,,,#tddl16 #sozio,7.4919890252451E+017,https://twitter.com/C_Emcke/status/749198902524510208,,,,
,2016-07-02 13:10,0,5,"Ich mag Steiner in der Jury, aber mit seiner Autor(innen)auswahl hatte er meist nie ein gutes Händchen. #tddl16",,,#tddl16,7.49198661985378E+017,https://twitter.com/literaturcafe/status/749198661985378304,,,,
,2016-07-02 13:10,0,1,FILAnthrop @KlausKastberger ! #tddl16,,@KlausKastberger,#tddl16,7.49198657099096E+017,https://twitter.com/marco_klass/status/749198657099096064,,,,
,2016-07-02 13:10,0,2,Gibt es schon eine kritische Rezeptionsästhetik zur Gegenwart der Autorin im Flatscreen des Jury-Bogens? Wie Foucault »Las Meninas« #tddl16,,,#tddl16,7.49198616816935E+017,https://twitter.com/gregorsedlag/status/749198616816934912,,,,
,2016-07-02 13:10,0,5,"Wenn unter den 200 Einsend. die #Steiner gelesen hat nichts Besseres war, muß man sich um die dtspr. Literatur Sorgen machen. #Sozio #tddl16",,,#Steiner #Sozio #tddl16,7.49198524118622E+017,https://twitter.com/GregorKeuschnig/status/749198524118622208,,,,
,2016-07-02 13:09,0,5,"Wer rassistische Scheiße lesen will, findet eh im Internet genug, da braucht man net #tddl16 dafür, Juri Steiner",,,#tddl16,7.49198369860493E+017,https://twitter.com/standseilbahn/status/749198369860493312,,,,
,2016-07-02 13:09,0,0,"Merkwürdig: Manchmal ist Roman-Auszug für Jury ein Vorteil, manchmal nicht. Winkels weiß nicht einmal, ob ein Text Roman-Auszug ist. #tddl16",,,#tddl16,7.4919832141217E+017,https://twitter.com/BernhardRude/status/749198321412169728,,,,
,2016-07-02 13:09,0,1,"Daher her auch die harsche Reaktion der Jury, man lässt sich nicht gerne beim ""Neger"" denken erwischen. #lt #tddl16",,,#lt #tddl16,7.49198212435579E+017,https://twitter.com/PeterHellinger/status/749198212435578881,,,,
,2016-07-02 13:09,0,0,"Juri Steiner versucht, zu erklaeren, warum er diesen Text eingeladen hat. #tddl16",,,#tddl16,7.49198208090382E+017,https://twitter.com/Songs_n_Socks/status/749198208090382336,,,,
,2016-07-02 13:09,0,1,Dem Steiner ist es mittlerweile ein bisschen peinlich... #tddl16,,,#tddl16,7.49198197982106E+017,https://twitter.com/jujoma/status/749198197982105600,,,,
,2016-07-02 13:08,0,3,Das Urteil der Jury http:// i3.bstatic.de/sites/default/ files/styles/og_image/public/t_lets_dance_gettyimages-528648728.jpg … #tddl16 #sozio,,,#tddl16 #sozio,7.49198116985921E+017,https://twitter.com/literaturcafe/status/749198116985921537,,,,
,2016-07-02 13:08,0,2,Juri erklärt seine Auswahl mit den schlechten Bewerbungen. #tddl16,,,#tddl16,7.49198085063139E+017,https://twitter.com/MadamGaehn/status/749198085063139328,,,,
,2016-07-02 13:08,1,1,"JurorInnen bislang nicht begeistert,Jury Steiner hat Astrid Sozio eingeladen u erzählt von Un-Begegnung mit Flüchtlingen in Italien #tddl16",,,#tddl16,7.4919806412934E+017,https://twitter.com/tddlit/status/749198064129339392,,,,
,2016-07-02 13:08,1,7,"Ich finde es jetzt nicht so provokativ wie #Steiner , wenn europäische und afrikanische Frauen sich in Küchen begegnen. #sozio #tddl16",,,#Steiner #sozio #tddl16,7.49198035582915E+017,https://twitter.com/miriam_vollmer/status/749198035582914560,,,,
,2016-07-02 13:08,0,2,"Ich denke, der Text hat auf subtile Weise den latenten Rassismus in uns allen aufgedeckt und uns zu Komplizen gemacht. #tddl16",,,#tddl16,7.49198029383545E+017,https://twitter.com/PeterHellinger/status/749198029383544833,,,,
,2016-07-02 13:08,0,1,"Wörter verbieten, Leute ausgrenzen und wegsperren - hat ja schon immer so gut geklappt, nich? #tddl16",,,#tddl16,7.49198014590358E+017,https://twitter.com/slowtiger/status/749198014590357504,,,,
,2016-07-02 13:08,0,2,*sagt Neger und provoziert* #tddl16,,,#tddl16,7.49198009397895E+017,https://twitter.com/MadamGaehn/status/749198009397895168,,,,
,2016-07-02 13:07,0,1,Also die Sequenz der Lesungen ist fast schon boese Sabotage von Sozio. Haett sie doch nach der Wolf lesen sollen oder so. #tddl16,,,#tddl16,7.49197890988507E+017,https://twitter.com/Songs_n_Socks/status/749197890988507137,,,,
,2016-07-02 13:07,1,2,#tddl16 #sozio das gabs doch schon tausend mal. und jedes mal inszeniert sowas rassistische stereotype nur neu; überwindet sie nie!,,,#tddl16 #sozio,7.49197752647704E+017,https://twitter.com/rudinuss/status/749197752647704576,,,,
,2016-07-02 13:07,0,1,belastend #tddl16 @voecklinghaus,,@voecklinghaus,#tddl16,7.49197709492494E+017,https://twitter.com/kath_rin/status/749197709492494336,,,,
,2016-07-02 13:06,0,1,Der größte Skandal am #tddl16 -Samstag ist das Baseballtrikot von Kastberger.,,,#tddl16,7.49197577237697E+017,https://twitter.com/Cuba_Libre_Jr/status/749197577237696512,,,,
